"word_combo","he_cue","he_target","type","cue_type","target_type","he_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"או מל למעורר רחמים","או מל ל","מעורר רחמים","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ממסלוודקה","או ממסל","וודקה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ממסלצִיאוּתִי","או ממסל","צִיאוּתִי","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ןכָּחבצל","או ן","כָּחבצל","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ןלְהִתְפּוֹצֵץ","או ן","לְהִתְפּוֹצֵץ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ןמנעול","או ן","מנעול","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או ןת","או ן","ת","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או פ ט ימ יהיקף","או פ ט ימ י","היקף","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או פ ט ימ יכףמִיץ","או פ ט ימ י","כףמִיץ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או פ ט ימ ימְצִיאוּתִי","או פ ט ימ י","מְצִיאוּתִי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או פ ט יעקימַאֲבדר","או פ ט יעקי","מַאֲבדר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או פ ט יעקישָׁבוּעַ","או פ ט יעקי","שָׁבוּעַ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או צ רחיל הים","או צ ר","חיל הים","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או צ רלִשְׁאלדל","או צ ר","לִשְׁאלדל","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או צ רעוֹשֶׁר","או צ ר","עוֹשֶׁר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או צהשקיינוס","או צ","השקיינוס","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או צלַהֲרוֹג","או צ","לַהֲרוֹג","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או רג זמ הבעל רכים","או רג זמ ה","בעל רכים","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או רג זמ הזִקפָּה","או רג זמ ה","זִקפָּה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או רג זמ הקַר","או רג זמ ה","קַר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או רג זמבוליף","או רג זמ","בוליף","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"או רג זממזרח","או רג זמ","מזרח","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוארתיחכדה","אוארתי","חכדה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוארתיפּוֹלִיטִיקָה","אוארתי","פּוֹלִיטִיקָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אובחופלם","אובח","ופלם","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אובחטֶקֶס","אובח","טֶקֶס","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוהר לו ס י הןקיָס","אוהר לו ס י ה","ןקיָס","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוהר לו ס י הסִגְנוֹן","אוהר לו ס י ה","סִגְנוֹן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווזבִּכְבֵדוּת","אווז","בִּכְבֵדוּת","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווזברווז","אווז","ברווז","related","word","word",0.608645216796454,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווזמכנוך","אווז","מכנוך","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווירבםצר","אוויר","בםצר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווירחַמצָן","אוויר","חַמצָן","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אווירמִשׁפָּחָה","אוויר","מִשׁפָּחָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוינרפרמזזמן","אוינר","פרמזזמן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוינרתואר","אוינר","תואר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוליחֲסַר אוֹנִים","אולי","חֲסַר אוֹנִים","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אוליכנראה","אולי","כנראה","related","word","word",0.616674242960907,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אולימִיקרופלקוֹפּ","אולי","מִיקרופלקוֹפּ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומאזסִמטñ","אומאז","סִמטñ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומאזשמן","אומאז","שמן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומנותלָשִׂים","אומנות","לָשִׂים","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומנותמשאיה","אומנות","משאיה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומנותסִפְרוּת","אומנות","סִפְרוּת","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומץאדפור","אומץ","אדפור","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומץבְּדִיקָה","אומץ","בְּדִיקָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אומץנחישות","אומץ","נחישות","related","word","word",0.516782490487757,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופיאִישִׁיוּת","אופי","אִישִׁיוּת","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופיףלכנוּן","אופי","ףלכנוּן","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופירָגִישׁ","אופי","רָגִישׁ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופנתיאֵלֶגַנטִי","אופנתי","אֵלֶגַנטִי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופנתיברדלק","אופנתי","ברדלק","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אופנתיהקלטה","אופנתי","הקלטה","unrelated","word","word",0.063210017230657,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אחדחִי","אחד","חִי","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אחדלהציק","אחד","להציק","unrelated","word","word",0.109417131272152,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אחדשְׁלוֹשָׁה","אחד","שְׁלוֹשָׁה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי סדראחי","אי סדר","אחי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי סדרבִּלבּוּל","אי סדר","בִּלבּוּל","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי סדרידיוֹט","אי סדר","ידיוֹט","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי צדקלֹא הוֹגֶן","אי צדק","לֹא הוֹגֶן","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי צדקרֵיחַ","אי צדק","רֵיחַ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אי צדקרזיל","אי צדק","רזיל","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איזוןהַרמוֹנִיָה","איזון","הַרמוֹנִיָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איזוןלביו","איזון","לביו","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איזוןסוֹחֵר","איזון","סוֹחֵר","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איחוךנסְחוֹט","איחו","ךנסְחוֹט","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איחומַסלוּל","איחו","מַסלוּל","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איטייץמוֹקרָטִיָה","איטי","יץמוֹקרָטִיָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איטימֶמְשָׁלָה","איטי","מֶמְשָׁלָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איטימָהִיר","איטי","מָהִיר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איידסhiv","איידס","hiv","related","word","word",0.57909448199092,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איידסל","איידס","ל","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איידסמִסעָדָה","איידס","מִסעָדָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איימןצשון","איימן","צשון","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איימןרָטוֹב","איימן","רָטוֹב","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איכסדקבָ","איכסדק","בָ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איכסדקלאחרונה","איכסדק","לאחרונה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אילועוןעל אודות","אילועון","על אודות","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אילועוןתדנה","אילועון","תדנה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אינטרנטאתגר","אינטרנט","אתגר","unrelated","word","word",0.137764964397607,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אינטרנטמָשבימָטִיקָה","אינטרנט","מָשבימָטִיקָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אינטרנטרשת","אינטרנט","רשת","related","word","word",0.427142411070977,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אירוסיןאוּבָּק","אירוסין","אוּבָּק","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אירוסיןחֲתוּנָה","אירוסין","חֲתוּנָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אירוסיןפַנטַסטִי","אירוסין","פַנטַסטִי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איש פטרשַׁקמסן","איש פטר","שַׁקמסן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איש פטרשָׂטָן","איש פטר","שָׂטָן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איש קשרחיבור","איש קשר","חיבור","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איש קשרלארמעים","איש קשר","לארמעים","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איש קשרשיווק","איש קשר","שיווק","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישבן אנוש","איש","בן אנוש","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיאִינטִימִי","אישי","אִינטִימִי","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיות מפורסמתאררח","אישיות מפורסמת","אררח","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיות מפורסמתהאוקיינוס אטלנטי","אישיות מפורסמת","האוקיינוס אטלנטי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיות מפורסמתכוכב","אישיות מפורסמת","כוכב","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיללשכס","אישי","ללשכס","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישיצָמָא","אישי","צָמָא","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישלצייד","איש","לצייד","unrelated","word","word",0.0780183578654777,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אישקוֹנתנ","איש","קוֹנתנ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איתןדרכוונה","איתןדר","כוונה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"איתןדרמסמד","איתןדר","מסמד","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אכבוןדאגה","אכבון","דאגה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אכבוןלליק","אכבון","לליק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אכודהאִישִׁי","אכודה","אִישִׁי","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אכודהכםרַפֵּא","אכודה","כםרַפֵּא","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלוהיםאלוהי","אלוהים","אלוהי","related","word","word",0.614654889871513,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלוהיםעֵסֶק","אלוהים","עֵסֶק","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלוהיםתךעִיר","אלוהים","תךעִיר","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלעמיםלְמַעלןת","אלעמים","לְמַעלןת","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלעמיםתבוסה","אלעמים","תבוסה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלףמֵאָה","אלף","מֵאָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלףמושלם","אלף","מושלם","unrelated","word","word",0.124694070056531,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלףצםיפי","אלף","צםיפי","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלץהקלטה","אלץ","הקלטה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אלץקְאנינָה","אלץ","קְאנינָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמוןוֹגֵד","אמון","וֹגֵד","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמוןלְהֶאֱמִין","אמון","לְהֶאֱמִין","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמוןמְאַהֵב","אמון","מְאַהֵב","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמיו ןבְּטִיחוקו","אמיו ן","בְּטִיחוקו","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמיו ןחַס","אמיו ן","חַס","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמיו ןטוֹרֵף","אמיו ן","טוֹרֵף","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמיו ןמשפט","אמיו ן","משפט","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמןחותה","אמן","חותה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמןסטרָטֶגִיָה","אמן","סטרָטֶגִיָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמןצייר","אמן","צייר","related","word","word",0.42549701015629,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמרגִיטָרָה","אמר","גִיטָרָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמרדַרכּוכץ","אמר","דַרכּוכץ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמרלאמר","אמר","לאמר","related","word","word",0.357512326535339,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמתוןארבק","אמתון","ארבק","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אמתוןמַתֶכֶת","אמתון","מַתֶכֶת","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אנגליתא אַחֲרַאִי","אנגלית","א אַחֲרַאִי","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אנגליתלְהַפחִית","אנגלית","לְהַפחִית","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אנגליתצָרְפָתִית","אנגלית","צָרְפָתִית","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אניכיתזוּטָר","אניכית","זוּטָר","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אניכיתנעהל","אניכית","נעהל","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסורלֶאֱסוֹר","אסור","לֶאֱסוֹר","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסורתוֹצָאָה","אסור","תוֹצָאָה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסורתוֹצָארנ","אסור","תוֹצָארנ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסיר תודהחַס","אסיר תודה","חַס","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסיר תודהלהודות","אסיר תודה","להודות","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסיר תודהפסקה","אסיר תודה","פסקה","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסירלטודהחֶלְקִיק","אסירלטודה","חֶלְקִיק","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אסירלטודהלִשְׁפּו","אסירלטודה","לִשְׁפּו","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אץחו צ הכּוֹעֵס","אץחו צ ה","כּוֹעֵס","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אץחו צ הןקא הוֹגֶן","אץחו צ ה","ןקא הוֹגֶן","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אץל יח הדםירָה","אץל יח ה","דםירָה","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אץל יח הסִירָה","אץל יח ה","סִירָה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אץר","א","ץר","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארון קבורהבן אנוש","ארון קבורה","בן אנוש","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארון קבורההַלוָיָה","ארון קבורה","הַלוָיָה","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארון קבורהפגציעי","ארון קבורה","פגציעי","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארוןקסבורההַכּוֹת","ארוןקסבורה","הַכּוֹת","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארוןקסבורהתרומה","ארוןקסבורה","תרומה","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארץלטוס, זבוב","ארץ","לטוס, זבוב","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארץסִגְנוֹן","ארץ","סִגְנוֹן","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ארץסתוֹרִין","ארץ","סתוֹרִין","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אשוןיוֹם רִאשׁוֹן","אשון","יוֹם רִאשׁוֹן","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אשוןמגדרל","אשון","מגדרל","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אתרתצינור","אתרת","צינור","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"אתרתשַׁלֵשׁ","אתרת","שַׁלֵשׁ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ב  ב ירו רךבה","ב  ב ירו ר","ךבה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ב  ב ירו רמובן מאליו","ב  ב ירו ר","מובן מאליו","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ב  ב ירו רשַׂחְקָן","ב  ב ירו ר","שַׂחְקָן","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ב  דיוֹם שְׁלִישִׁי","ב  ד","יוֹם שְׁלִישִׁי","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ב  דיטָרָה","ב  ד","יטָרָה","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
